date,adj_close,
10/02/2020,201.46,
10/01/2020,203.35,
09/30/2020,199.97,
09/29/2020,199.44,
09/28/2020,200.32,
09/25/2020,197.25,
09/24/2020,195.52,
09/23/2020,195.37,
09/22/2020,200.56,
09/21/2020,197.45,
09/18/2020,202.61,
09/17/2020,205.27,
09/16/2020,205.13,
09/15/2020,205.39,
09/14/2020,204.98,
09/11/2020,200.68,
09/10/2020,201.54,
09/09/2020,204.06,
09/08/2020,200.12,
09/04/2020,204.66,
09/03/2020,208.96,
09/02/2020,216.48,
09/01/2020,213.35,
08/31/2020,211.99,
08/28/2020,215.71,
08/27/2020,211.03,
08/26/2020,210.26,
08/25/2020,208.1,
08/24/2020,206.41,
08/21/2020,204.13,
08/20/2020,204.15,
08/19/2020,200.99,
08/18/2020,199.01,
08/17/2020,199.43,
08/14/2020,196.64,
08/13/2020,197.58,
08/12/2020,198.74,
08/11/2020,197.77,
08/10/2020,196.79,
08/07/2020,196.36,
08/06/2020,198.77,
08/05/2020,196.1,
08/04/2020,192.29,
08/03/2020,190.69,
07/31/2020,190.4,
07/30/2020,194.06,
07/29/2020,198.58,
07/28/2020,196.74,
07/27/2020,196.91,
07/24/2020,195.15,
07/23/2020,197.43,
07/22/2020,198.86,
07/21/2020,196.48,
07/20/2020,198.47,
07/17/2020,195.09,
07/16/2020,193.5,
07/15/2020,196.55,
07/14/2020,193.33,
07/13/2020,189.02,
07/10/2020,192.55,
07/09/2020,192.21,
07/08/2020,195.07,
07/07/2020,194.2,
07/06/2020,197.76,
07/02/2020,195.67,
07/01/2020,193.78,
06/30/2020,193.17,
06/29/2020,191.38,
06/26/2020,189.27,
06/25/2020,193.98,
06/24/2020,191.41,
06/23/2020,197.97,
06/22/2020,194.96,
06/19/2020,192.2,
06/18/2020,193.91,
06/17/2020,193.56,
06/16/2020,192.88,
06/15/2020,191.76,
06/12/2020,192.26,
06/11/2020,188.88,
06/10/2020,200.48,
06/09/2020,199.08,
06/08/2020,199.6,
06/05/2020,199.61,
06/04/2020,193.64,
06/03/2020,196.87,
06/02/2020,196.36,
06/01/2020,194.35,
05/29/2020,195.24,
05/28/2020,194.26,
05/27/2020,192.82,
05/26/2020,193.22,
05/22/2020,190.86,
05/21/2020,190.62,
05/20/2020,193.86,
05/19/2020,189.36,
05/18/2020,191.38,
05/15/2020,183.49,
05/14/2020,180.9,
05/13/2020,177.09,
05/12/2020,179.47,
05/11/2020,183.56,
05/08/2020,185.09,
05/07/2020,182.72,
05/06/2020,178.78,
05/05/2020,178.44,
05/04/2020,176.15,
05/01/2020,175.57,
04/30/2020,178.72,
04/29/2020,181.79,
04/28/2020,171.25,
04/27/2020,171.76,
04/24/2020,167.32,
04/23/2020,166.38,
04/22/2020,166.59,
04/21/2020,160.53,
04/20/2020,164.22,
04/17/2020,169.54,
04/16/2020,162.42,
04/15/2020,165.96,
04/14/2020,174.62,
04/13/2020,168.99,
04/09/2020,173.69,
04/08/2020,174.94,
04/07/2020,168.59,
04/06/2020,169.44,
04/03/2020,151.85,
04/02/2020,157.39,
04/01/2020,153.11,
03/31/2020,161.12,
03/30/2020,165.57,
03/27/2020,161.56,
03/26/2020,168.88,
03/25/2020,161.78,
03/24/2020,154.53,
03/23/2020,135.74,
03/20/2020,146.83,
03/19/2020,152.25,
03/18/2020,148.48,
03/17/2020,157.89,
03/16/2020,152.01,
03/13/2020,175.83,
03/12/2020,160.08,
03/11/2020,172.95,
03/10/2020,182.6,
03/09/2020,171.13,
03/06/2020,184.36,
03/05/2020,186.96,
03/04/2020,194.29,
03/03/2020,185.73,
03/02/2020,192.33,
02/28/2020,181.76,
02/27/2020,180.01,
02/26/2020,187.21,
02/25/2020,188.4,
02/24/2020,198.79,
02/21/2020,208.81,
02/20/2020,211.45,
02/19/2020,213.31,
02/18/2020,211.2,
02/14/2020,210.29,
02/13/2020,207.4,
02/12/2020,207.44,
02/11/2020,203.94,
02/10/2020,205.99,
02/07/2020,202.74,
02/06/2020,203.04,
02/05/2020,202.81,
02/04/2020,203.56,
02/03/2020,200.81,
01/31/2020,198.97,
01/30/2020,208.21,
01/29/2020,204.86,
01/28/2020,202.85,
01/27/2020,201.69,
01/24/2020,205,
01/23/2020,206.52,
01/22/2020,207.9,
01/21/2020,207.29,
01/17/2020,204.7,
01/16/2020,200.95,
01/15/2020,199.8,
01/14/2020,196.05,
01/13/2020,195.33,
01/10/2020,193.77,
01/09/2020,193.25,
01/08/2020,191.92,
