date,adj_close,,
02/28/2019,224.77,,
02/27/2019,224.57,,
02/26/2019,224,,
02/25/2019,223.32,,
02/22/2019,223.32,,
02/21/2019,219.31,,
02/20/2019,221.11,,
02/19/2019,220.59,,
02/15/2019,222.11,,
02/14/2019,219.81,,
02/13/2019,220.54,,
02/12/2019,218.91,,
02/11/2019,217.1,,
02/08/2019,216.58,,
02/07/2019,213.97,,
02/06/2019,215.3,,
02/05/2019,215.86,,
02/04/2019,214.91,,
02/01/2019,213.77,,
01/31/2019,211.13,,
01/30/2019,204.02,,
01/29/2019,199.24,,
01/28/2019,200.16,,
01/25/2019,202.94,,
01/24/2019,199.79,,
01/23/2019,198.35,,
01/22/2019,199.46,,
01/18/2019,202,,
01/17/2019,199.31,,
01/16/2019,197.77,,
01/15/2019,196.52,,
01/14/2019,195.43,,
01/11/2019,195.9,,
01/10/2019,196.95,,
01/09/2019,195.77,,
01/08/2019,192.28,,
01/07/2019,191.22,,
01/04/2019,189.76,,
01/03/2019,181.18,,
01/02/2019,189.74,,
12/31/2018,188.65,,
12/28/2018,186.16,,
12/27/2018,188.69,,
12/26/2018,186.43,,
12/24/2018,174.65,,
12/21/2018,175.19,,
12/20/2018,182.71,,
12/19/2018,187.12,,
12/18/2018,191.61,,
12/17/2018,190.45,,
12/14/2018,195.33,,
12/13/2018,198.96,,
12/12/2018,200.29,,
12/11/2018,197.74,,
12/10/2018,198.06,,
12/07/2018,196.5,,
12/06/2018,202.99,,
12/04/2018,200.49,,
12/03/2018,209.86,,
11/30/2018,201.07,,
11/29/2018,196.66,,
11/28/2018,202.28,,
11/27/2018,192.98,,
11/26/2018,191.85,,
11/23/2018,182.6,,
11/21/2018,187.66,,
11/20/2018,187.06,,
11/19/2018,189.28,,
11/16/2018,199.04,,
11/15/2018,200.71,,
11/14/2018,197.58,,
11/13/2018,198.17,,
11/12/2018,199.14,,
11/09/2018,205.62,,
11/08/2018,208.86,,
11/07/2018,208.24,,
11/06/2018,199.15,,
11/05/2018,197.98,,
11/02/2018,197.72,,
11/01/2018,199.71,,
10/31/2018,197.67,,
10/30/2018,187.73,,
10/29/2018,191.04,,
10/26/2018,197.49,,
10/25/2018,204.2,,
10/24/2018,195.69,,
10/23/2018,202.43,,
10/22/2018,204.5,,
10/19/2018,203.06,,
10/18/2018,203.62,,
10/17/2018,207.38,,
10/16/2018,207.78,,
10/15/2018,200.32,,
10/12/2018,204.22,,
10/11/2018,194.51,,
10/10/2018,196.69,,
10/09/2018,209.76,,
10/08/2018,208.26,,
10/05/2018,213.26,,
10/04/2018,216.15,,
10/03/2018,223.13,,
10/02/2018,222.37,,
10/01/2018,223.77,,
09/28/2018,222.61,,
09/27/2018,222.31,,
09/26/2018,222.26,,
09/25/2018,222.12,,
09/24/2018,221.35,,
09/21/2018,221.9,,
09/20/2018,221.39,,
09/19/2018,218.19,,
09/18/2018,220.05,,
09/17/2018,216.47,,
09/14/2018,217.96,,
09/13/2018,217.22,,
09/12/2018,214.03,,
09/11/2018,213.45,,
09/10/2018,211.67,,
09/07/2018,211.09,,
09/06/2018,212.77,,
09/05/2018,211.16,,
09/04/2018,216.82,,
08/31/2018,215.56,,
08/30/2018,213.8,,
08/29/2018,214.57,,
08/28/2018,212.63,,
08/27/2018,211.53,,
08/24/2018,209.4,,
08/23/2018,205.22,,
08/22/2018,204.31,,
08/21/2018,203.09,,
08/20/2018,204.75,,
08/17/2018,203.21,,
08/16/2018,203.6,,
08/15/2018,200.24,,
08/14/2018,203.88,,
08/13/2018,202.31,,
08/10/2018,202.65,,
08/09/2018,203.6,,
08/08/2018,202.86,,
08/07/2018,202.62,,
08/06/2018,201.54,,
08/03/2018,201.2,,
08/02/2018,202.01,,
08/01/2018,201.2,,
07/31/2018,198,,
07/30/2018,197.87,,
07/27/2018,202.94,,
07/26/2018,207.37,,
07/25/2018,214.16,,
07/24/2018,209.58,,
07/23/2018,207.84,,
07/20/2018,206.71,,
07/19/2018,206.06,,
07/18/2018,208.36,,
07/17/2018,206.37,,
07/16/2018,204.08,,
07/13/2018,205.91,,
07/12/2018,207.78,,
07/11/2018,203.84,,
07/10/2018,201.52,,
07/09/2018,200.93,,
07/06/2018,199.52,,
07/05/2018,198.87,,
07/03/2018,196.29,,
07/02/2018,197.67,,
06/29/2018,196.52,,
06/28/2018,197.1,,
06/27/2018,193.18,,
06/26/2018,196.46,,
06/25/2018,194.98,,
06/22/2018,201.48,,
06/21/2018,200.78,,
06/20/2018,201.54,,
06/19/2018,199.69,,
06/18/2018,201.13,,
06/15/2018,199.53,,
06/14/2018,199.31,,
06/13/2018,199.41,,
06/12/2018,200.13,,
06/11/2018,198.49,,
06/08/2018,200.04,,
06/07/2018,199.54,,
06/06/2018,203.21,,
06/05/2018,199.36,,
06/04/2018,197.73,,
06/01/2018,195.37,,
05/31/2018,190.12,,
05/30/2018,191.76,,
05/29/2018,189.53,,
05/25/2018,191.17,,
05/24/2018,191.91,,
05/23/2018,192.99,,
05/22/2018,191.62,,
05/21/2018,191.2,,
05/18/2018,190.4,,
05/17/2018,191.2,,
05/16/2018,192.38,,
05/15/2018,192,,
05/14/2018,192.12,,
05/11/2018,193.35,,
05/10/2018,193.05,,
05/09/2018,190.63,,
05/08/2018,190.53,,
05/07/2018,189.1,,
05/04/2018,188.17,,
05/03/2018,186.48,,
05/02/2018,185.82,,
05/01/2018,180.25,,
04/30/2018,178.27,,
04/27/2018,175.94,,
04/26/2018,178.16,,
04/25/2018,172.47,,
04/24/2018,173.24,,
04/23/2018,175.43,,
04/20/2018,177.08,,
04/19/2018,179.01,,
04/18/2018,179.46,,
04/17/2018,178.34,,
04/16/2018,173.87,,
04/13/2018,174.27,,
04/12/2018,174.8,,
04/11/2018,172.36,,
04/10/2018,174.72,,
04/09/2018,170.34,,
04/06/2018,169.7,,
04/05/2018,175.8,,
04/04/2018,173.69,,
04/03/2018,172.47,,
04/02/2018,171.6,,
03/29/2018,175.16,,
03/28/2018,170.35,,
03/27/2018,172.52,,
03/26/2018,177.17,,
03/23/2018,171.83,,
03/22/2018,175.52,,
03/21/2018,180.75,,
03/20/2018,182.51,,
03/19/2018,180.58,,
03/16/2018,182.55,,
03/15/2018,180.95,,
03/14/2018,180.12,,
03/13/2018,181.01,,
03/12/2018,182.54,,
03/09/2018,183.24,,
03/08/2018,179.25,,
03/07/2018,179.21,,
03/06/2018,177.53,,
03/05/2018,178.53,,
03/02/2018,175.02,,
03/01/2018,173.49,,
02/28/2018,175.76,,
02/27/2018,175.93,,
02/26/2018,177.87,,
02/23/2018,175.76,,
02/22/2018,172.95,,
02/21/2018,172.32,,
02/20/2018,175.35,,
02/16/2018,175.65,,
02/15/2018,174.69,,
02/14/2018,172.52,,
02/13/2018,170.12,,
02/12/2018,168.19,,
02/09/2018,165.2,,
02/08/2018,160.62,,
02/07/2018,168.73,,
02/06/2018,169.28,,
02/05/2018,164.59,,
02/02/2018,170.55,,
02/01/2018,172.93,,
01/31/2018,169,,
01/30/2018,167.19,,
01/29/2018,168.55,,
01/26/2018,170.34,,
01/25/2018,168.59,,
01/24/2018,167.01,,
01/23/2018,167.19,,
01/22/2018,168.28,,
01/19/2018,166.83,,
01/18/2018,165.48,,
01/17/2018,164.32,,
01/16/2018,162.29,,
01/12/2018,162.33,,
01/11/2018,160.92,,
01/10/2018,159.86,,
01/09/2018,159.5,,
01/08/2018,159.27,,
01/05/2018,159.04,,
01/04/2018,155.81,,
01/03/2018,153.82,,
01/02/2018,151.91,,
12/29/2017,151.36,,
12/28/2017,151.77,,
12/27/2017,151.4,,
12/26/2017,151.28,,
12/22/2017,150.85,,
12/21/2017,150.53,,
12/20/2017,151.45,,
12/19/2017,151.68,,
12/18/2017,153.12,,
12/15/2017,153.4,,
12/14/2017,151.93,,
12/13/2017,151.69,,
12/12/2017,152.5,,
12/11/2017,150.88,,
12/08/2017,149.89,,
12/07/2017,149.45,,
12/06/2017,147.42,,
12/05/2017,145.13,,
12/04/2017,143.43,,
12/01/2017,149.69,,
11/30/2017,150.47,,
11/29/2017,148.35,,
11/28/2017,154.19,,
11/27/2017,152.97,,
11/24/2017,152.74,,
11/22/2017,151.25,,
11/21/2017,152.51,,
11/20/2017,149.56,,
11/17/2017,149.02,,
11/16/2017,150.33,,
11/15/2017,148.33,,
11/14/2017,149.95,,
11/13/2017,149.69,,
11/10/2017,149.54,,
11/09/2017,149.29,,
11/08/2017,149.97,,
11/07/2017,149.97,,
11/06/2017,150.09,,
11/03/2017,149.29,,
11/02/2017,148.25,,
11/01/2017,148.89,,
10/31/2017,148.77,,
10/30/2017,148.95,,
10/27/2017,148.52,,
10/26/2017,146.59,,
10/25/2017,146.24,,
10/24/2017,145.8,,
10/23/2017,145.56,,
10/20/2017,145.38,,
10/19/2017,144.98,,
10/18/2017,146.19,,
10/17/2017,145.93,,
10/16/2017,146.22,,
10/13/2017,147.34,,
10/12/2017,146.74,,
10/11/2017,146.85,,
10/10/2017,145.65,,
10/09/2017,144.55,,
10/06/2017,143.52,,
10/05/2017,143.75,,
10/04/2017,142.09,,
10/03/2017,143.02,,
10/02/2017,141.82,,
09/29/2017,141.2,,
09/28/2017,140.2,,
09/27/2017,139.67,,
09/26/2017,138.37,,
09/25/2017,138.57,,
09/22/2017,141.89,,
09/21/2017,141.72,,
09/20/2017,142.24,,
09/19/2017,142.49,,
09/18/2017,141.4,,
09/15/2017,141.58,,
09/14/2017,141.47,,
09/13/2017,140.1,,
09/12/2017,142.42,,
09/11/2017,141.99,,
09/08/2017,137.22,,
09/07/2017,136.53,,
09/06/2017,132.89,,
09/05/2017,132.66,,
09/01/2017,133.24,,
08/31/2017,133.3,,
08/30/2017,133.8,,
08/29/2017,133.84,,
08/28/2017,133.85,,
08/25/2017,132.75,,
08/24/2017,132.96,,
08/23/2017,133.07,,
08/22/2017,133.8,,
08/21/2017,131.94,,
08/18/2017,131.14,,
08/17/2017,130.88,,
08/16/2017,132.37,,
08/15/2017,131.58,,
08/14/2017,131.09,,
08/11/2017,128.55,,
08/10/2017,127.67,,
08/09/2017,129.72,,
08/08/2017,129.84,,
08/07/2017,130.38,,
08/04/2017,129.82,,
08/03/2017,129.89,,
08/02/2017,130.61,,
08/01/2017,129.49,,
07/31/2017,127.8,,
07/28/2017,127.91,,
07/27/2017,128.93,,
07/26/2017,130.99,,
07/25/2017,129.98,,
07/24/2017,129.52,,
07/21/2017,129.27,,
07/20/2017,128.47,,
07/19/2017,128.04,,
07/18/2017,127.73,,
07/17/2017,127.43,,
07/14/2017,127.01,,
07/13/2017,125.47,,
07/12/2017,125.28,,
07/11/2017,124.23,,
07/10/2017,122.73,,
07/07/2017,122.2,,
07/06/2017,120.8,,
07/05/2017,121.98,,
07/03/2017,120.78,,
06/30/2017,121.45,,
06/29/2017,121.51,,
06/28/2017,124.81,,
06/27/2017,122.74,,
06/26/2017,123.52,,
06/23/2017,124.01,,
06/22/2017,123.3,,
06/21/2017,123.1,,
06/20/2017,122.93,,
06/19/2017,123.09,,
06/16/2017,121.96,,
06/15/2017,121.42,,
06/14/2017,122.5,,
06/13/2017,122.32,,
06/12/2017,120.76,,
06/09/2017,123.04,,
06/08/2017,124.76,,
06/07/2017,125.19,,
06/06/2017,125.24,,
06/05/2017,125.9,,
06/02/2017,125.2,,
06/01/2017,123.4,,
05/31/2017,122.88,,
05/30/2017,121.65,,
05/26/2017,121.63,,
05/25/2017,121.92,,
05/24/2017,120.7,,
05/23/2017,119.6,,
05/22/2017,119,,
05/19/2017,117.58,,
05/18/2017,116.24,,
05/17/2017,116.8,,
05/16/2017,118.49,,
05/15/2017,118.21,,
05/12/2017,117.13,,
05/11/2017,116.53,,
05/10/2017,116.65,,
05/09/2017,116.41,,
05/08/2017,116.61,,
05/05/2017,117.5,,
05/04/2017,117.92,,
05/03/2017,117.33,,
05/02/2017,118.12,,
05/01/2017,116.37,,
04/28/2017,116.32,,
04/27/2017,117.1,,
04/26/2017,116.17,,
04/25/2017,116.13,,
04/24/2017,115.7,,
04/21/2017,114.27,,
04/20/2017,114.59,,
04/19/2017,112.29,,
04/18/2017,112.52,,
04/17/2017,112.67,,
04/13/2017,111.22,,
04/12/2017,111.47,,
04/11/2017,112.11,,
04/10/2017,112.32,,
04/07/2017,112.24,,
04/06/2017,112.43,,
04/05/2017,112.07,,
04/04/2017,112.09,,
04/03/2017,112.24,,
03/31/2017,112.47,,
03/30/2017,112.67,,
03/29/2017,112.06,,
03/28/2017,112.47,,
03/27/2017,111.94,,
03/24/2017,111.98,,
03/23/2017,111.6,,
03/22/2017,111.45,,
03/21/2017,110.71,,
03/20/2017,112.41,,
03/17/2017,112.83,,
03/16/2017,112.67,,
03/15/2017,112.02,,
03/14/2017,110.49,,
03/13/2017,111.53,,
03/10/2017,111.21,,
03/09/2017,110.79,,
03/08/2017,110.98,,
03/07/2017,110.96,,
03/06/2017,111.36,,
03/03/2017,111.74,,
03/02/2017,111.33,,
03/01/2017,112.31,,
02/28/2017,110.46,,
02/27/2017,110.57,,
02/24/2017,111,,
02/23/2017,110.74,,
02/22/2017,109.44,,
02/21/2017,110.16,,
02/17/2017,109.42,,
02/16/2017,109.3,,
02/15/2017,109.66,,
02/14/2017,108.88,,
02/13/2017,108.28,,
02/10/2017,107.27,,
02/09/2017,107.3,,
02/08/2017,106.72,,
02/07/2017,106.6,,
02/06/2017,106.59,,
02/03/2017,106.58,,
02/02/2017,105.14,,
02/01/2017,105,,
01/31/2017,106.33,,
01/30/2017,109.3,,
01/27/2017,109.84,,
01/26/2017,109.38,,
01/25/2017,110.19,,
01/24/2017,109.92,,
01/23/2017,109.63,,
01/20/2017,109.96,,
01/19/2017,108.53,,
01/18/2017,108.66,,
01/17/2017,108.4,,
01/13/2017,108.7,,
01/12/2017,108.71,,
01/11/2017,107.81,,
01/10/2017,107.32,,
01/09/2017,107.55,,
01/06/2017,107.76,,
01/05/2017,106.99,,
01/04/2017,106.39,,
01/03/2017,105.39,,
12/30/2016,103.25,,
12/29/2016,103.77,,
12/28/2016,103.68,,
12/27/2016,104.8,,
12/23/2016,104.71,,
12/22/2016,104.31,,
12/21/2016,104.17,,
12/20/2016,104.54,,
12/19/2016,103.54,,
12/16/2016,103.43,,
12/15/2016,104.35,,
12/14/2016,103.28,,
12/13/2016,103.32,,
12/12/2016,103.28,,
12/09/2016,104.41,,
12/08/2016,104.82,,
12/07/2016,105.25,,
12/06/2016,102,,
12/05/2016,103.55,,
12/02/2016,101.1,,
12/01/2016,100.18,,
11/30/2016,102.2,,
11/29/2016,103.82,,
11/28/2016,103.36,,
11/25/2016,105.73,,
11/23/2016,104.56,,
11/22/2016,105.93,,
11/21/2016,105.94,,
11/18/2016,104.78,,
11/17/2016,104.45,,
11/16/2016,104,,
11/15/2016,102.48,,
11/14/2016,101.14,,
11/11/2016,104.62,,
11/10/2016,104.5,,
11/09/2016,106.19,,
11/08/2016,105.7,,
11/07/2016,105.96,,
11/04/2016,103.03,,
11/03/2016,103.78,,
11/02/2016,104,,
11/01/2016,104.96,,
10/31/2016,107.02,,
10/28/2016,106.9,,
10/27/2016,103.6,,
10/26/2016,103.22,,
10/25/2016,102.88,,
10/24/2016,103.19,,
10/21/2016,102.85,,
10/20/2016,102.55,,
10/19/2016,102.73,,
10/18/2016,101.73,,
10/17/2016,100.85,,
10/14/2016,100.88,,
10/13/2016,100.65,,
10/12/2016,101.36,,
10/11/2016,101.35,,
10/10/2016,102.65,,
10/07/2016,102.25,,
10/06/2016,102.94,,
10/05/2016,102.4,,
10/04/2016,101.22,,
10/03/2016,101.88,,
09/30/2016,101.77,,
09/29/2016,100.61,,
09/28/2016,101.51,,
09/27/2016,101.45,,
09/26/2016,101.16,,
09/23/2016,101.66,,
09/22/2016,102.12,,
09/21/2016,101.26,,
09/20/2016,100.49,,
09/19/2016,99.68,,
09/16/2016,99.36,,
09/15/2016,99.47,,
09/14/2016,98.71,,
09/13/2016,99.39,,
09/12/2016,100.11,,
09/09/2016,98.15,,
09/08/2016,99.98,,
09/07/2016,99.57,,
09/06/2016,98.79,,
09/02/2016,97.89,,
09/01/2016,97.62,,
08/31/2016,96.63,,
08/30/2016,97.09,,
08/29/2016,96.78,,
08/26/2016,96.47,,
08/25/2016,95.59,,
08/24/2016,95.53,,
08/23/2016,96.29,,
08/22/2016,95.79,,
08/19/2016,95.22,,
08/18/2016,95.27,,
08/17/2016,95.59,,
08/16/2016,95.62,,
08/15/2016,96.44,,
08/12/2016,96.12,,
08/11/2016,96.53,,
08/10/2016,96.29,,
08/09/2016,96.7,,
08/08/2016,96.78,,
08/05/2016,96.88,,
08/04/2016,95.91,,
08/03/2016,95.08,,
08/02/2016,95.25,,
08/01/2016,95.07,,
07/29/2016,95.24,,
07/28/2016,96.01,,
07/27/2016,93.75,,
07/26/2016,93.43,,
07/25/2016,93,,
07/22/2016,93.66,,
07/21/2016,92.46,,
07/20/2016,93.3,,
07/19/2016,92.38,,
07/18/2016,91.6,,
07/15/2016,90.93,,
07/14/2016,91.45,,
07/13/2016,90.34,,
07/12/2016,90,,
07/11/2016,88.75,,
07/08/2016,88.56,,
07/07/2016,87.81,,
07/06/2016,86.83,,
07/05/2016,88.24,,
07/01/2016,88.85,,
06/30/2016,88.06,,
06/29/2016,92.13,,
06/28/2016,90.42,,
06/27/2016,89.07,,
06/24/2016,91.47,,
06/23/2016,95.71,,
06/22/2016,94.06,,
06/21/2016,95.11,,
06/20/2016,94.35,,
06/17/2016,93.29,,
06/16/2016,94.08,,
06/15/2016,93.34,,
06/14/2016,94.11,,
06/13/2016,94.19,,
06/10/2016,95.21,,
06/09/2016,97.02,,
06/08/2016,97.99,,
06/07/2016,96.68,,
06/06/2016,96.64,,
06/03/2016,96.03,,
06/02/2016,96.88,,
06/01/2016,96.41,,
05/31/2016,95.9,,
05/27/2016,97.18,,
05/26/2016,96.38,,
05/25/2016,96.45,,
05/24/2016,96.48,,
05/23/2016,95.08,,
05/20/2016,95.47,,
05/19/2016,94.7,,
05/18/2016,95.63,,
05/17/2016,95.6,,
05/16/2016,96.15,,
05/13/2016,95.36,,
05/12/2016,95.85,,
05/11/2016,96.41,,
05/10/2016,97.64,,
05/09/2016,96.72,,
05/06/2016,96.68,,
05/05/2016,96.19,,
05/04/2016,96.25,,
05/03/2016,96.45,,
05/02/2016,97.77,,
04/29/2016,96.99,,
04/28/2016,97.18,,
04/27/2016,98.38,,
04/26/2016,97.27,,
04/25/2016,96.98,,
04/22/2016,97.45,,
04/21/2016,97.54,,
04/20/2016,97.9,,
04/19/2016,97.24,,
04/18/2016,97.67,,
04/15/2016,96.68,,
04/14/2016,96.17,,
04/13/2016,95.75,,
04/12/2016,93.86,,
04/11/2016,93.47,,
04/08/2016,93.79,,
04/07/2016,93.51,,
04/06/2016,94.75,,
04/05/2016,94.35,,
04/04/2016,95.05,,
04/01/2016,95.87,,
03/31/2016,94.5,,
03/30/2016,93.81,,
03/29/2016,92.78,,
03/28/2016,91.24,,
03/24/2016,91.91,,
03/23/2016,92.13,,
03/22/2016,91.76,,
03/21/2016,92.35,,
03/18/2016,92.31,,
03/17/2016,91.41,,
03/16/2016,90.01,,
03/15/2016,89.36,,
03/14/2016,88.87,,
03/11/2016,88.58,,
03/10/2016,86.89,,
03/09/2016,87.18,,
03/08/2016,86.85,,
03/07/2016,88.3,,
03/04/2016,90.05,,
03/03/2016,89.74,,
03/02/2016,89.89,,
03/01/2016,90.1,,
02/29/2016,86.92,,
02/26/2016,87.57,,
02/25/2016,87.42,,
02/24/2016,86.42,,
02/23/2016,86.21,,
02/22/2016,87.82,,
02/19/2016,86.79,,
02/18/2016,86.04,,
02/17/2016,87.21,,
02/16/2016,86.18,,
02/12/2016,84.89,,
02/11/2016,82.11,,
02/10/2016,83.31,,
02/09/2016,81.97,,
02/08/2016,80.65,,
02/05/2016,82.76,,
02/04/2016,86.33,,
02/03/2016,86.47,,
02/02/2016,85.93,,
02/01/2016,88.63,,
01/29/2016,89.03,,
01/28/2016,83.43,,
01/27/2016,84.81,,
01/26/2016,87,,
01/25/2016,86.77,,
01/22/2016,88,,
01/21/2016,86.12,,
01/20/2016,85.13,,
01/19/2016,86.22,,
01/15/2016,88.71,,
01/14/2016,90.71,,
01/13/2016,89.19,,
01/12/2016,91.44,,
01/11/2016,90.58,,
01/08/2016,89.89,,
01/07/2016,91.64,,
01/06/2016,93.35,,
01/05/2016,94.99,,
01/04/2016,94.81,,
12/31/2015,97.36,,
12/30/2015,98.87,,
12/29/2015,99.72,,
12/28/2015,98.53,,
12/24/2015,98.59,,
12/23/2015,98.73,,
12/22/2015,97.54,,
12/21/2015,97.04,,
12/18/2015,96.29,,
12/17/2015,99.33,,
12/16/2015,100.04,,
12/15/2015,98.43,,
12/14/2015,96.3,,
12/11/2015,94.83,,
12/10/2015,97.61,,
12/09/2015,97.82,,
12/08/2015,98.18,,
12/07/2015,97.82,,
12/04/2015,98.7,,
12/03/2015,95.96,,
12/02/2015,97.1,,
12/01/2015,97.93,,
11/30/2015,97.92,,
11/27/2015,98.67,,
11/25/2015,98.16,,
11/24/2015,98.5,,
11/23/2015,99.37,,
11/20/2015,99.5,,
11/19/2015,98.93,,
11/18/2015,99.16,,
11/17/2015,98.07,,
11/16/2015,98.3,,
11/13/2015,96.86,,
11/12/2015,98.28,,
11/11/2015,100.88,,
11/10/2015,100.65,,
11/09/2015,100.47,,
11/06/2015,101.5,,
11/05/2015,100.69,,
11/04/2015,100.52,,
11/03/2015,100.12,,
11/02/2015,99.38,,
10/30/2015,98.99,,
10/29/2015,100.59,,
10/28/2015,100.09,,
10/27/2015,98.43,,
10/26/2015,99.63,,
10/23/2015,99.79,,
10/22/2015,98.02,,
10/21/2015,96.6,,
10/20/2015,97.67,,
10/19/2015,97.74,,
10/16/2015,97.64,,
10/15/2015,97.16,,
10/14/2015,95.03,,
10/13/2015,95.93,,
10/12/2015,96.64,,
10/09/2015,95.82,,
10/08/2015,95.87,,
10/07/2015,95.18,,
10/06/2015,93.92,,
10/05/2015,94.33,,
10/02/2015,92.07,,
10/01/2015,90.73,,
09/30/2015,90.12,,
09/29/2015,88.76,,
09/28/2015,88.35,,
09/25/2015,91.3,,
09/24/2015,91.12,,
09/23/2015,92.14,,
09/22/2015,92.07,,
09/21/2015,93.05,,
09/18/2015,92.15,,
09/17/2015,93.21,,
09/16/2015,92.73,,
09/15/2015,92.11,,
09/14/2015,90.94,,
09/11/2015,91.35,,
09/10/2015,89.68,,
09/09/2015,89.97,,
09/08/2015,92.9,,
09/04/2015,90.53,,
09/03/2015,91.65,,
09/02/2015,90.43,,
09/01/2015,89.05,,
08/31/2015,92.37,,
08/28/2015,94.08,,
08/27/2015,94.05,,
08/26/2015,91.71,,
08/25/2015,86.82,,
08/24/2015,87.83,,
08/21/2015,90.68,,
08/20/2015,94.56,,
08/19/2015,96.6,,
08/18/2015,97.6,,
08/17/2015,97.86,,
08/14/2015,97.89,,
08/13/2015,97.23,,
08/12/2015,97.04,,
08/11/2015,97.2,,
08/10/2015,98.08,,
08/07/2015,97.77,,
08/06/2015,97.16,,
08/05/2015,98.27,,
08/04/2015,97.3,,
08/03/2015,97.44,,
07/31/2015,97.4,,
07/30/2015,98.41,,
07/29/2015,96.73,,
07/28/2015,95.16,,
07/27/2015,94.39,,
07/24/2015,95.83,,
07/23/2015,95.16,,
07/22/2015,96.88,,
07/21/2015,96.71,,
07/20/2015,97.26,,
07/17/2015,96.08,,
07/16/2015,95.82,,
07/15/2015,95.25,,
07/14/2015,95.27,,
07/13/2015,95.5,,
07/10/2015,94.62,,
07/09/2015,93.04,,
07/08/2015,92.49,,
07/07/2015,93.89,,
07/06/2015,94.52,,
07/02/2015,94.24,,
07/01/2015,94.5,,
06/30/2015,93.48,,
06/29/2015,92.52,,
06/26/2015,94.51,,
06/25/2015,94.46,,
06/24/2015,95.51,,
06/23/2015,95.7,,
06/22/2015,95.42,,
06/19/2015,94.81,,
06/18/2015,96.05,,
06/17/2015,94.45,,
06/16/2015,94.15,,
06/15/2015,93.3,,
06/12/2015,93.77,,
06/11/2015,94.5,,
06/10/2015,94.17,,
06/09/2015,92.09,,
06/08/2015,91.9,,
06/05/2015,92.62,,
06/04/2015,92.57,,
06/03/2015,93.5,,
06/02/2015,93.17,,
06/01/2015,92.56,,
05/29/2015,92.26,,
05/28/2015,92.82,,
05/27/2015,92.59,,
05/26/2015,91.89,,
05/22/2015,92.69,,
05/21/2015,92.9,,
05/20/2015,93.24,,
05/19/2015,93.8,,
05/18/2015,93.08,,
05/15/2015,93.22,,
05/14/2015,93.84,,
05/13/2015,92.52,,
05/12/2015,92.39,,
05/11/2015,92.52,,
05/08/2015,93.51,,
05/07/2015,92.05,,
05/06/2015,90.57,,
05/05/2015,90.78,,
05/04/2015,91.18,,
05/01/2015,91.25,,
04/30/2015,90.21,,
04/29/2015,90.25,,
04/28/2015,90.23,,
04/27/2015,89.75,,
04/24/2015,90.72,,
04/23/2015,90.88,,
04/22/2015,91.2,,
04/21/2015,87.77,,
04/20/2015,87.33,,
04/17/2015,86.93,,
04/16/2015,88.72,,
04/15/2015,89.25,,
04/14/2015,89.12,,
04/13/2015,88.25,,
04/10/2015,88.57,,
04/09/2015,89.06,,
04/08/2015,89.32,,
04/07/2015,87.92,,
04/06/2015,87.34,,
04/02/2015,87.03,,
04/01/2015,86.74,,
03/31/2015,86.39,,
03/30/2015,87.67,,
03/27/2015,87.25,,
03/26/2015,87.93,,
03/25/2015,87.37,,
03/24/2015,89.49,,
03/23/2015,89.33,,
03/20/2015,89.82,,
03/19/2015,89.02,,
03/18/2015,88.88,,
03/17/2015,87.97,,
03/16/2015,88.71,,
03/13/2015,87.75,,
03/12/2015,89.25,,
03/11/2015,86.97,,
03/10/2015,88.84,,
03/09/2015,91.12,,
03/06/2015,90.79,,
03/05/2015,92.81,,
03/04/2015,91.71,,
03/03/2015,90.97,,
03/02/2015,92.02,,
02/27/2015,90.13,,
02/26/2015,91.26,,
02/25/2015,92.67,,
02/24/2015,91.32,,
02/23/2015,91.12,,
02/20/2015,90.79,,
02/19/2015,89.2,,
02/18/2015,87.73,,
02/17/2015,87.52,,
02/13/2015,87.14,,
02/12/2015,87.52,,
02/11/2015,84.46,,
02/10/2015,84.23,,
02/09/2015,84.59,,
02/06/2015,84.16,,
02/05/2015,85.82,,
02/04/2015,84.18,,
02/03/2015,83.81,,
02/02/2015,82.98,,
01/30/2015,82.03,,
01/29/2015,81.38,,
01/28/2015,80.74,,
01/27/2015,81.77,,
01/26/2015,83.6,,
01/23/2015,84.39,,
01/22/2015,84.38,,
01/21/2015,83.72,,
01/20/2015,84.26,,
01/16/2015,83.8,,
01/15/2015,82.25,,
01/14/2015,83.46,,
01/13/2015,83.55,,
01/12/2015,83.36,,
01/09/2015,84.44,,
01/08/2015,85.53,,
01/07/2015,84.22,,
01/06/2015,83.09,,
01/05/2015,83.27,,
01/02/2015,85.68,,
12/31/2014,86.16,,
12/30/2014,86.97,,
12/29/2014,87.68,,
12/26/2014,87.77,,
12/24/2014,87.77,,
12/23/2014,87.63,,
12/22/2014,86.83,,
12/19/2014,86.44,,
12/18/2014,86.92,,
12/17/2014,84.73,,
12/16/2014,82.64,,
12/15/2014,84.61,,
12/12/2014,84.13,,
12/11/2014,87.69,,
12/10/2014,86.33,,
12/09/2014,87.84,,
12/08/2014,88.04,,
12/05/2014,89.08,,
12/04/2014,88.77,,
12/03/2014,88.32,,
12/02/2014,87.69,,
12/01/2014,87.46,,
11/28/2014,87.29,,
11/26/2014,86.56,,
11/25/2014,86.34,,
11/24/2014,84.99,,
11/21/2014,84.72,,
11/20/2014,84.6,,
11/19/2014,84.28,,
11/18/2014,83.9,,
11/17/2014,83.2,,
11/14/2014,84.05,,
