date,price_V,price_MA,ticker_A,ticker_B,spread,zscore,hedge_ratio
2011-05-23,19.23,27.2,V,MA,-0.4590853839268192,-0.03329369147061936,0.7238634332326037
2011-05-24,19.4,27.01,V,MA,-0.14683282841438938,0.04758207098935168,0.723688738556623
2011-05-25,19.69,27.45,V,MA,-0.16979942219929356,0.04163355031058779,0.7234899607358577
2011-05-26,19.82,28.21,V,MA,-0.571293726746152,-0.06235649694547194,0.7228391962689171
2011-05-27,19.95,28.52,V,MA,-0.6446585861863063,-0.08135854781821458,0.7221128536530963
2011-05-31,20.27,28.7,V,MA,-0.4404846691988915,-0.028475966333181117,0.7216196748849788
2011-06-01,19.8,28.07,V,MA,-0.44167206651458457,-0.028783511176463515,0.7211140743325467
2011-06-02,20.18,28.27,V,MA,-0.19948492617071523,0.033944781314743155,0.7208873337874324
2011-06-03,19.78,27.71,V,MA,-0.1896927779355302,0.03648102142122365,0.7206673683845374
2011-06-06,19.55,27.19,V,MA,-0.04354651648804975,0.0743340032994416,0.7206159071897039
2011-06-07,19.95,27.42,V,MA,0.1847747310508936,0.13347092517417314,0.7208324313985814
2011-06-08,19.18,27.0,V,MA,-0.2736819106136359,0.014727203802193552,0.7205067374301347
2011-06-09,19.11,27.17,V,MA,-0.45165591933484706,-0.03136940421359742,0.7199726138879221
2011-06-10,18.67,26.7,V,MA,-0.5360452821348218,-0.05322688444705349,0.719327538656735
2011-06-13,18.71,26.74,V,MA,-0.508480668886456,-0.046087442114172206,0.7187165545582072
2011-06-14,18.98,27.41,V,MA,-0.6976065059431598,-0.09507245761785568,0.7178988145181744
2011-06-15,18.71,27.05,V,MA,-0.6870868251591347,-0.0923477811044887,0.7170826922424819
2011-06-16,18.72,26.67,V,MA,-0.3920005002939462,-0.01591820160651459,0.7166104424557159
2011-06-17,18.61,26.61,V,MA,-0.4447153381779394,-0.029571741446485594,0.7160734813294979
2011-06-20,18.51,27.0,V,MA,-0.7983339691769515,-0.12116162885401335,0.7151234803398872
2011-06-21,18.75,27.4,V,MA,-0.8180984489620613,-0.12628077790188016,0.7141641769694184
2011-06-22,18.66,27.11,V,MA,-0.6791697113329711,-0.09029718902487363,0.7133592663715592
2011-06-23,18.83,27.31,V,MA,-0.631550494487108,-0.07796345339271618,0.712616275887481
2011-06-24,18.34,27.42,V,MA,-1.1625857561980197,-0.2155055837157797,0.7112540392486513
2011-06-27,18.47,27.26,V,MA,-0.8901846277719017,-0.14495164086568887,0.7102048652887711
2011-06-28,18.82,27.82,V,MA,-0.9087039776043184,-0.14974829188268918,0.7091554269447994
2011-06-29,21.64,30.97,V,MA,-0.31250331789360786,0.004672167075963073,0.7088312340294998
2011-06-30,21.07,30.13,V,MA,-0.27814862041021726,0.013570292340274195,0.7085346372522475
2011-07-01,21.99,31.45,V,MA,-0.2842808894183513,0.011981988504526255,0.7082442254187075
2011-07-05,22.08,31.6,V,MA,-0.2911629885735145,0.010199473016108438,0.7079481958409339
2011-07-06,22.05,31.29,V,MA,-0.09853335966758436,0.0600919969846696,0.7078470233195138
2011-07-07,22.54,31.9,V,MA,-0.03906496448124486,0.0754947590055384,0.7078076791373431
2011-07-08,22.43,31.53,V,MA,0.10931191240563365,0.11392548707424068,0.7079190639896722
2011-07-11,21.98,30.75,V,MA,0.2049056061468768,0.13868497336571556,0.7081331510196138
2011-07-12,21.93,30.39,V,MA,0.3970763586550241,0.18845864489291025,0.7085529332459682
2011-07-13,22.18,30.59,V,MA,0.4896349205356998,0.21243200918455996,0.7090671814143282
2011-07-14,21.98,30.57,V,MA,0.294359193604361,0.161854125908058,0.7093765392998246
2011-07-15,22.19,30.75,V,MA,0.36494656009181625,0.18013678519757373,0.7097578354441686
2011-07-18,22.02,30.75,V,MA,0.18887836214479847,0.13453379651890673,0.7099551752148033
2011-07-19,22.3,31.14,V,MA,0.18601950328827144,0.13379333055408021,0.7101470936644743
2011-07-20,22.16,30.83,V,MA,0.25788007375929567,0.1524057592597957,0.71041582634579
2011-07-21,22.01,31.05,V,MA,-0.046904488341883877,0.07346426331107776,0.7103672943105277
2011-07-22,22.38,31.41,V,MA,0.06526644709375873,0.1025173799919584,0.7104340513500872
2011-07-25,22.27,31.64,V,MA,-0.20165475674136246,0.033382778862843084,0.7102292906681846
2011-07-26,22.3,31.28,V,MA,0.0814122338645511,0.10669926030823323,0.7103129081245348
2011-07-27,21.94,30.31,V,MA,0.39764065291247874,0.1886048013534988,0.7107343895442931
2011-07-28,21.73,30.69,V,MA,-0.0798723385826321,0.06492534192255285,0.7106507767540773
2011-07-29,21.39,30.32,V,MA,-0.15204671700502814,0.04623163459514107,0.7104896674473954
2011-08-01,21.42,30.41,V,MA,-0.18020142627104363,0.03893935295154961,0.7102992905712281
2011-08-02,20.89,29.85,V,MA,-0.3027086609096905,0.0072090569672506495,0.7099734894777116
2011-08-03,21.87,33.85,V,MA,-2.0952870966907184,-0.45708225211483566,0.7079848477604348
2011-08-04,21.25,32.26,V,MA,-1.5401118787501638,-0.31328769140695506,0.7064510811763846
2011-08-05,20.85,32.65,V,MA,-2.146661853231336,-0.47038870079897604,0.7043388010178052
2011-08-08,19.81,29.2,V,MA,-0.7331393871765606,-0.10427574134257925,0.7035321707937178
2011-08-09,20.69,32.28,V,MA,-1.9571413423101802,-0.4213014617933641,0.701584304284702
2011-08-10,19.82,30.37,V,MA,-1.440825896155708,-0.28757187450759786,0.7000601217041721
2011-08-11,21.13,32.74,V,MA,-1.7342520838223123,-0.36357146597391815,0.6983583409841878
2011-08-12,20.96,32.81,V,MA,-1.89234194572445,-0.4045179302792133,0.6965053930425007
2011-08-15,21.47,33.5,V,MA,-1.8049433253716884,-0.38188102968642457,0.6947744276230354
2011-08-16,21.46,33.5,V,MA,-1.7584497072444947,-0.3698388325957114,0.6930880509625222
2011-08-17,21.0,32.62,V,MA,-1.5584635687036439,-0.3180409172531967,0.6915531443502038
2011-08-18,20.07,30.49,V,MA,-0.983847384986511,-0.16921100006101544,0.6905164770412107
2011-08-19,19.9,30.02,V,MA,-0.8034909603026712,-0.12249732837649582,0.6896565942805686
2011-08-22,19.95,30.6,V,MA,-1.1175871764890637,-0.20385061282977607,0.6884832410617341
2011-08-23,20.94,32.24,V,MA,-1.2175825546374206,-0.2297501685177985,0.6872699303547587
2011-08-24,21.59,32.52,V,MA,-0.7363611506580021,-0.10511020233714076,0.6865424708074416
2011-08-25,21.03,32.29,V,MA,-1.1030198101720998,-0.20007755529311405,0.6854450235420285
2011-08-26,21.46,32.53,V,MA,-0.8114570489122777,-0.12456060529369616,0.6846436227762766
2011-08-29,21.64,32.74,V,MA,-0.7511016773381307,-0.10892810971138317,0.683906587579051
2011-08-30,21.98,32.97,V,MA,-0.5507076920853748,-0.05702455900028684,0.6833699633632204
2011-08-31,21.97,32.97,V,MA,-0.5432546386031589,-0.055094162043118754,0.6828406017168079
2011-09-01,21.93,33.01,V,MA,-0.5915632114517599,-0.06760644606933591,0.6822648655392839
2011-09-02,21.39,32.07,V,MA,-0.47497480552372906,-0.037409171276986744,0.6817890491276498
2011-09-06,21.46,32.3,V,MA,-0.5442996699376792,-0.05536483302557137,0.6812476677999282
2011-09-07,22.12,33.91,V,MA,-0.9505696417900076,-0.1605918140641303,0.6803470846885877
2011-09-08,21.86,33.79,V,MA,-1.0937880722108204,-0.19768646566624495,0.6793071344247061
2011-09-09,21.59,32.2,V,MA,-0.2748593752541062,0.014422231596565275,0.679032899852612
2011-09-12,21.86,32.2,V,MA,-0.004708118269089567,0.08439344080677483,0.679028202430717
2011-09-13,21.94,32.89,V,MA,-0.3809973541275333,-0.01306830391966692,0.6786560460361062
2011-09-14,22.39,33.72,V,MA,-0.4788964658107844,-0.03842491081290213,0.6781997765661562
2011-09-15,22.62,34.79,V,MA,-0.9442349905629221,-0.15895109171017624,0.6773278238161231
2011-09-16,22.71,34.7,V,MA,-0.7685833749020858,-0.11345600097958837,0.6766162355879564
2011-09-19,22.51,34.8,V,MA,-1.0039900316762065,-0.1744280971839438,0.6756893687263279
2011-09-20,23.21,35.38,V,MA,-0.6742290589634763,-0.08901752286881345,0.675077135640573
2011-09-21,22.86,34.1,V,MA,-0.15514598517097866,0.0454289008094149,0.6749309673070668
2011-09-22,22.07,33.1,V,MA,-0.26180409737185784,0.017803646845900526,0.6746768609477902
2011-09-23,22.52,33.7,V,MA,-0.20986783828652023,0.031255528916015636,0.6744767904536059
2011-09-26,22.57,33.44,V,MA,0.015013783149985471,0.08950156173731622,0.6744912146187206
2011-09-27,22.37,33.81,V,MA,-0.4210218950852429,-0.0234349613254099,0.6740911533595162
2011-09-28,21.91,32.98,V,MA,-0.31151816766372775,0.004927328401539471,0.6737876945925934
2011-09-29,21.92,32.84,V,MA,-0.20073880293133683,0.03362001779477871,0.6735913155582015
2011-09-30,21.43,31.72,V,MA,0.0617012108545687,0.10159395696753759,0.6736538079806252
2011-10-03,21.07,31.09,V,MA,0.12217792956402818,0.11725788237137638,0.6737800601619804
2011-10-04,21.2,30.77,V,MA,0.45322684161317284,0.20300204267001865,0.6742532713157889
2011-10-05,21.25,31.33,V,MA,0.12173408890680903,0.11714292430000231,0.6743781012158695
2011-10-06,21.78,31.63,V,MA,0.43543165425599284,0.19839295518547226,0.674820371348214
2011-10-07,21.56,31.15,V,MA,0.5225573629455731,0.22095916960306614,0.6753593141911534
2011-10-10,22.31,32.58,V,MA,0.29724405867832004,0.16260132767896965,0.6756524229994377
2011-10-11,22.63,32.95,V,MA,0.3558212818885842,0.17777326944944924,0.6759993541156726
2011-10-12,22.79,32.8,V,MA,0.5980090985528008,0.24050173711271708,0.6765850884587561
2011-10-13,23.15,33.6,V,MA,0.40376923655177777,0.19019215065097567,0.6769711536740541
2011-10-14,23.48,34.16,V,MA,0.3436258120846851,0.17461455096489026,0.6772943263441252
2011-10-17,22.8,33.51,V,MA,0.10063407918188005,0.11167786294408812,0.677390806350884
2011-10-18,23.48,33.99,V,MA,0.4413086819305079,0.19991514959440107,0.6778079234501174
2011-10-19,22.52,32.38,V,MA,0.5547569070147667,0.22929909390948483,0.6783583413522307
2011-10-20,22.84,32.57,V,MA,0.7226523572717696,0.27278527941343256,0.6790711588187973
2011-10-21,23.36,33.34,V,MA,0.6973635476362645,0.266235287348131,0.6797431449419236
2011-10-24,23.55,34.07,V,MA,0.3789757953608799,0.18377046274187384,0.6801005049791348
2011-10-25,22.67,32.75,V,MA,0.3843602216494233,0.1851650696836195,0.6804775504839872
2011-10-26,23.0,32.91,V,MA,0.5866370778836831,0.23755629815284654,0.6810502255276912
2011-10-27,23.6,34.91,V,MA,-0.1700017706438821,0.0415811405401959,0.6808937774461153
2011-10-28,23.77,35.46,V,MA,-0.36283659215543196,-0.008364529857874564,0.6805650477201193
2011-10-31,23.32,34.72,V,MA,-0.2995934952644639,0.008015908319782756,0.6802878310848061
2011-11-01,22.51,33.43,V,MA,-0.2248000994313486,0.027387960872072688,0.6800717947780841
2011-11-02,22.88,35.77,V,MA,-1.4011536071474104,-0.2772964530084432,0.678813352170741
2011-11-03,23.3,36.66,V,MA,-1.5359523553638752,-0.31221034353774674,0.6774673310246557
2011-11-04,23.16,36.01,V,MA,-1.1971384404565164,-0.22445498904525288,0.676399290209845
2011-11-07,23.24,36.59,V,MA,-1.4624657784679442,-0.29317676692769035,0.6751152166840104
2011-11-08,23.64,36.81,V,MA,-1.173296927197768,-0.2182798576365236,0.6740911960662257
2011-11-09,23.28,35.74,V,MA,-0.7867438371623088,-0.11815969741374804,0.6733839909670484
2011-11-10,23.26,36.01,V,MA,-0.9577869482231023,-0.16246115076091375,0.6725294903699834
2011-11-11,23.79,37.02,V,MA,-1.072583140587973,-0.19219422874893635,0.671598680188762
2011-11-14,23.45,36.73,V,MA,-1.1799127800144475,-0.2199934133190186,0.6705666425269384
2011-11-15,23.91,37.13,V,MA,-0.9573818846507294,-0.1623562362464219,0.669738267833308
2011-11-16,23.35,36.1,V,MA,-0.8017924953569278,-0.12205741316980324,0.6690247228630728
2011-11-17,22.85,35.94,V,MA,-1.1575599215080565,-0.2142038546974807,0.6679899811215375
2011-11-18,22.7,36.04,V,MA,-1.331579617475576,-0.2592762659426955,0.666802986056481
2011-11-21,22.8,35.18,V,MA,-0.6376436427504615,-0.07954162466107188,0.666220683420991
2011-11-22,22.71,35.45,V,MA,-0.8792749949892311,-0.14212596384918275,0.6654238362479331
2011-11-23,22.32,34.7,V,MA,-0.746233087349065,-0.10766710825432706,0.6647329419985321
2011-11-25,22.25,34.62,V,MA,-0.7393030607578162,-0.10587217919917377,0.6640468821709364
2011-11-28,23.37,35.92,V,MA,-0.4675433671592657,-0.03548437279803137,0.6636287128941889
2011-11-29,23.23,35.77,V,MA,-0.4921867098210022,-0.041867184058165106,0.6631866566905508
2011-11-30,24.24,37.45,V,MA,-0.5777781689218742,-0.06403601628272282,0.6626910058457108
2011-12-01,24.44,38.1,V,MA,-0.7833605100653394,-0.11728339022654236,0.6620304595817674
2011-12-02,24.3,37.84,V,MA,-0.7278491757126204,-0.10290553674963843,0.6614125046435682
2011-12-05,24.02,37.28,V,MA,-0.617616183986275,-0.07435436207796477,0.6608802624459837
2011-12-06,23.84,37.13,V,MA,-0.6767426165763588,-0.08966855321216911,0.6602947109231445
2011-12-07,24.27,37.44,V,MA,-0.43738231298739905,-0.02767243272041332,0.6599193993853473
2011-12-08,23.95,36.93,V,MA,-0.4077245619421639,-0.01999085194137013,0.6595647051703808
2011-12-09,24.3,37.74,V,MA,-0.57354582091072,-0.06293980628746336,0.6590764658428914
2011-12-12,24.23,37.13,V,MA,-0.23399178552475064,0.025007244980487262,0.6588740044579787
2011-12-13,23.98,36.89,V,MA,-0.31571900491266547,0.0038392799309015396,0.6585990513665673
2011-12-14,24.09,36.11,V,MA,0.29840158803713024,0.16290113649657867,0.6588645364708632
2011-12-15,23.95,35.92,V,MA,0.27475874995029415,0.1567774634529664,0.6591102797898024
2011-12-16,24.36,36.22,V,MA,0.4718661497728007,0.2078297637967918,0.6595288197191386
2011-12-19,24.64,35.87,V,MA,0.9521129607944196,0.3322173030648153,0.6603815734375685
2011-12-20,25.34,37.39,V,MA,0.6281524841124266,0.24830910088675853,0.6609213029122111
2011-12-21,25.18,37.42,V,MA,0.43436995886188257,0.1981179680861417,0.6612942287850913
